timestamp_utc,participation_rate,scenario,hourly_volume_usd,trade_usd,relative_size_pct,curve_slippage_bps,fee_inclusive_cost_bps
2026-05-16T16:00:00+00:00,0.01,1pct_hourly_volume,59228.82288730125,592.2882288730125,0.013176185334055885,1.3174449444180378,26.310866385474974
2026-05-16T16:00:00+00:00,0.1,10pct_hourly_volume,59228.82288730125,5922.882288730125,0.13176185334055884,13.158846993379159,38.09317807398793
2026-05-16T16:00:00+00:00,0.5,50pct_hourly_volume,59228.82288730125,29614.411443650624,0.6588092667027942,65.44973773306134,90.12396369184272
2026-05-16T17:00:00+00:00,0.01,1pct_hourly_volume,32534.398874428276,325.34398874428274,0.007237680041645325,0.7237156239432601,25.720101699332474
2026-05-16T17:00:00+00:00,0.1,10pct_hourly_volume,32534.398874428276,3253.439887442828,0.07237680041645327,7.2324454290519125,32.196341416476095
2026-05-16T17:00:00+00:00,0.5,50pct_hourly_volume,32534.398874428276,16267.199437214138,0.36188400208226623,36.05791239179588,60.87817161478104
2026-05-16T18:00:00+00:00,0.01,1pct_hourly_volume,30285.186290551774,302.85186290551775,0.006737314840782934,0.673686095724986,25.670321988680023
2026-05-16T18:00:00+00:00,0.1,10pct_hourly_volume,30285.186290551774,3028.5186290551774,0.06737314840782935,6.7327787557598455,31.699168217851348
2026-05-16T18:00:00+00:00,0.5,50pct_hourly_volume,30285.186290551774,15142.593145275887,0.3368657420391467,33.57347666262677,58.40609950326758
2026-05-16T19:00:00+00:00,0.01,1pct_hourly_volume,14999.967718833686,149.99967718833688,0.003336928627541287,0.3336817280330211,25.332015432598666
2026-05-16T19:00:00+00:00,0.1,10pct_hourly_volume,14999.967718833686,1499.9967718833686,0.03336928627541287,3.3358154897209022,28.319160029145472
2026-05-16T19:00:00+00:00,0.5,50pct_hourly_volume,14999.967718833686,7499.983859416843,0.16684643137706434,16.65685177494018,41.57374063797348
2026-05-16T20:00:00+00:00,0.01,1pct_hourly_volume,9634.609988236958,96.34609988236959,0.002143338338293633,0.21432924002859155,25.213258944811745
2026-05-16T20:00:00+00:00,0.1,10pct_hourly_volume,9634.609988236958,963.4609988236958,0.021433383382936325,2.1428790468120966,27.13217918682065
2026-05-16T20:00:00+00:00,0.5,50pct_hourly_volume,9634.609988236958,4817.304994118479,0.10716691691468162,10.705219238061774,35.65178855692408
2026-05-16T21:00:00+00:00,0.01,1pct_hourly_volume,17110.076881274355,171.10076881274355,0.003806348549195153,0.3806203671816912,25.378719680259067
2026-05-16T21:00:00+00:00,0.1,10pct_hourly_volume,17110.076881274355,1711.0076881274356,0.03806348549195153,3.8049002715323152,28.785903152047652
2026-05-16T21:00:00+00:00,0.5,50pct_hourly_volume,17110.076881274355,8555.038440637178,0.19031742745975766,18.99559082618459,43.90082135256268
2026-05-16T22:00:00+00:00,0.01,1pct_hourly_volume,35610.4004704984,356.10400470498405,0.00792197469991991,0.7921347172800988,25.788179150620927
2026-05-16T22:00:00+00:00,0.1,10pct_hourly_volume,35610.4004704984,3561.0400470498407,0.0792197469991991,7.915703899317665,32.87619043936707
2026-05-16T22:00:00+00:00,0.5,50pct_hourly_volume,35610.4004704984,17805.2002352492,0.3960987349959955,39.45359829583933,64.25696409647297
2026-05-16T23:00:00+00:00,0.01,1pct_hourly_volume,21251.505922529344,212.51505922529344,0.004727660740376934,0.4727437243182362,25.470383015936406
2026-05-16T23:00:00+00:00,0.1,10pct_hourly_volume,21251.505922529344,2125.1505922529345,0.04727660740376934,4.725426718938868,29.701834673803162
2026-05-16T23:00:00+00:00,0.5,50pct_hourly_volume,21251.505922529344,10625.752961264672,0.2363830370188467,23.58255853381569,48.46493147291686
2026-05-17T00:00:00+00:00,0.01,1pct_hourly_volume,17221.076987811462,172.21076987811463,0.0038310418978814136,0.38308951346837405,25.381176496717117
2026-05-17T00:00:00+00:00,0.1,10pct_hourly_volume,17221.076987811462,1722.1076987811464,0.03831041897881414,3.8295747717412527,28.81045448082986
2026-05-17T00:00:00+00:00,0.5,50pct_hourly_volume,17221.076987811462,8610.538493905731,0.19155209489407066,19.118587434661816,44.02320491286083
2026-05-17T01:00:00+00:00,0.01,1pct_hourly_volume,12359.740561150158,123.59740561150159,0.002749577391136682,0.2749501791457055,25.273577165494387
2026-05-17T01:00:00+00:00,0.1,10pct_hourly_volume,12359.740561150158,1235.9740561150159,0.027495773911366816,2.7488215813694414,27.735096533169077
2026-05-17T01:00:00+00:00,0.5,50pct_hourly_volume,12359.740561150158,6179.870280575079,0.13747886955683408,13.729012464545834,38.660500094844785
2026-05-17T02:00:00+00:00,0.01,1pct_hourly_volume,17110.537456388593,171.10537456388593,0.0038064510098345787,0.3806306124656659,25.378729874382387
2026-05-17T02:00:00+00:00,0.1,10pct_hourly_volume,17110.537456388593,1711.0537456388593,0.038064510098345786,3.805002654215022,28.78600502364992
2026-05-17T02:00:00+00:00,0.5,50pct_hourly_volume,17110.537456388593,8555.268728194296,0.19032255049172894,18.996101184903793,43.90132916750278
2026-05-17T03:00:00+00:00,0.01,1pct_hourly_volume,25829.62566817156,258.2962566817156,0.005746120188150558,0.5745790028149781,25.571709781041505
2026-05-17T03:00:00+00:00,0.1,10pct_hourly_volume,25829.62566817156,2582.962566817156,0.05746120188150558,5.742820294587393,30.714150289575805
2026-05-17T03:00:00+00:00,0.5,50pct_hourly_volume,25829.62566817156,12914.81283408578,0.28730600940752793,28.648292674306852,53.505434420771934
2026-05-17T04:00:00+00:00,0.01,1pct_hourly_volume,15796.43496764422,157.9643496764422,0.0035141126330853712,0.35139891475488116,25.349644147139028
2026-05-17T04:00:00+00:00,0.1,10pct_hourly_volume,15796.43496764422,1579.643496764422,0.035141126330853714,3.5128781681304595,28.49533880245336
2026-05-17T04:00:00+00:00,0.5,50pct_hourly_volume,15796.43496764422,7898.21748382211,0.17570563165426856,17.539744845954726,42.45223227205442
2026-05-17T05:00:00+00:00,0.01,1pct_hourly_volume,20132.59535443177,201.3259535443177,0.004478745224268503,0.4478544641664248,25.44561804082912
2026-05-17T05:00:00+00:00,0.1,10pct_hourly_volume,20132.59535443177,2013.2595354431771,0.04478745224268504,4.47674020638654,29.454389470267017
2026-05-17T05:00:00+00:00,0.5,50pct_hourly_volume,20132.59535443177,10066.297677215885,0.22393726121342516,22.3436902732905,47.232235657534986
2026-05-17T06:00:00+00:00,0.01,1pct_hourly_volume,12275.256207105896,122.75256207105896,0.0027307828000499514,0.2730708230339278,25.271707194158832
2026-05-17T06:00:00+00:00,0.1,10pct_hourly_volume,12275.256207105896,1227.5256207105897,0.027307828000499516,2.7300372861634967,27.71640601643699
2026-05-17T06:00:00+00:00,0.5,50pct_hourly_volume,12275.256207105896,6137.628103552948,0.1365391400024976,13.635296483694134,38.56725147025175
2026-05-17T07:00:00+00:00,0.01,1pct_hourly_volume,14567.716107075792,145.67716107075793,0.0032407689020930285,0.3240663879665795,25.322448107564234
2026-05-17T07:00:00+00:00,0.1,10pct_hourly_volume,14567.716107075792,1456.7716107075794,0.032407689020930296,3.2397189840395297,28.223543248205864
2026-05-17T07:00:00+00:00,0.5,50pct_hourly_volume,14567.716107075792,7283.858053537896,0.16203844510465143,16.177630529500366,41.09690858950299
2026-05-17T08:00:00+00:00,0.01,1pct_hourly_volume,29234.299804743656,292.34299804743654,0.006503532124411725,0.6503109192616298,25.647063534306458
2026-05-17T08:00:00+00:00,0.1,10pct_hourly_volume,29234.299804743656,2923.429980474366,0.06503532124411726,6.499305280344019,31.466859882123277
2026-05-17T08:00:00+00:00,0.5,50pct_hourly_volume,29234.299804743656,14617.149902371828,0.3251766062205863,32.41226352353353,57.25066611183438
2026-05-17T09:00:00+00:00,0.01,1pct_hourly_volume,26239.549608286146,262.3954960828615,0.005837312846463108,0.5836972124139461,25.580782459210248
2026-05-17T09:00:00+00:00,0.1,10pct_hourly_volume,26239.549608286146,2623.9549608286147,0.05837312846463109,5.83390741219488,30.804782803196538
2026-05-17T09:00:00+00:00,0.5,50pct_hourly_volume,26239.549608286146,13119.774804143073,0.29186564232315537,29.10162658296269,53.95651100560617
2026-05-17T10:00:00+00:00,0.01,1pct_hourly_volume,27717.826889801072,277.17826889801074,0.006166173939539822,0.6165793745972693,25.613500425913927
